Birth;Sex;Reg;RegType;UkrTestStatus;Year;ID
1987;чоловіча;Запорізька  ;місто;Зараховано;2020;17909
1987;чоловіча;м.Київ;місто;Зараховано;2020;17910
1987;жіноча;Дніпропетровська  ;село;Зараховано;2020;17911
1987;чоловіча;Харківська  ;місто;Не з’явився;2020;17912
1987;чоловіча;Запорізька  ;село;Не подолав поріг;2020;17913
1987;жіноча;Житомирська  ;село;Зараховано;2020;17914
1987;чоловіча;Миколаївська  ;місто;Не подолав поріг;2020;17915
1987;жіноча;Луганська  ;село;Зараховано;2020;17916
1987;жіноча;Черкаська  ;місто;Зараховано;2020;17917
1987;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17918
1987;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17919
1987;чоловіча;Львівська  ;місто;Не з’явився;2020;17920
1987;жіноча;Запорізька  ;місто;Не з’явився;2020;17921
1987;жіноча;Миколаївська  ;село;Зараховано;2020;17922
1987;жіноча;Херсонська  ;місто;Не з’явився;2020;17923
1987;жіноча;Донецька  ;село;Не з’явився;2020;17924
1987;чоловіча;Дніпропетровська  ;місто;Зараховано;2020;17925
1987;жіноча;Київська  ;село;Не з’явився;2020;17926
1987;жіноча;Миколаївська  ;місто;Не з’явився;2020;17927
1987;жіноча;Кіровоградська  ;місто;Не з’явився;2020;17928
1987;чоловіча;Запорізька  ;село;Не з’явився;2020;17929
1987;чоловіча;м.Київ;місто;Не з’явився;2020;17930
1987;жіноча;м.Київ;місто;Не з’явився;2020;17931
1987;чоловіча;м.Київ;місто;Зараховано;2020;17932
1987;жіноча;Черкаська  ;місто;Зараховано;2020;17933
1987;жіноча;Херсонська  ;місто;Зараховано;2020;17934
1987;жіноча;Дніпропетровська  ;село;Зараховано;2020;17935
1987;жіноча;Вінницька  ;місто;Не з’явився;2020;17936
1987;чоловіча;Сумська  ;село;Не з’явився;2020;17937
1987;чоловіча;Чернівецька  ;село;Не подолав поріг;2020;17938
1987;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17939
1987;жіноча;Івано-Франківська  ;місто;Не з’явився;2020;17940
1987;жіноча;Вінницька  ;село;Не з’явився;2020;17941
1987;жіноча;Тернопільська  ;місто;Зараховано;2020;17942
1987;чоловіча;Чернігівська  ;місто;Зараховано;2020;17943
1987;чоловіча;Запорізька  ;місто;Не подолав поріг;2020;17944
1987;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17945
1987;жіноча;Черкаська  ;місто;Зараховано;2020;17946
1987;чоловіча;Львівська  ;місто;Не з’явився;2020;17947
1987;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17948
1987;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17949
1987;жіноча;Запорізька  ;місто;Зараховано;2020;17950
1987;жіноча;Луганська  ;місто;Не з’явився;2020;17951
1987;жіноча;Київська  ;місто;Зараховано;2020;17952
1987;жіноча;Луганська  ;місто;Не з’явився;2020;17953
1987;чоловіча;Закарпатська  ;село;Зараховано;2020;17954
1987;жіноча;Миколаївська  ;село;Не з’явився;2020;17955
1987;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17956
1987;чоловіча;Миколаївська  ;місто;Не з’явився;2020;17957
1987;чоловіча;Миколаївська  ;місто;Не з’явився;2020;17958
1987;чоловіча;Сумська  ;місто;Зараховано;2020;17959
1987;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17960
1987;жіноча;Харківська  ;місто;Зараховано;2020;17961
1987;жіноча;Миколаївська  ;місто;Зараховано;2020;17962
1987;чоловіча;Кіровоградська  ;село;Не з’явився;2020;17963
1987;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17964
1987;чоловіча;Івано-Франківська  ;село;Зараховано;2020;17965
1987;чоловіча;Миколаївська  ;село;Не з’явився;2020;17966
1987;чоловіча;Чернігівська  ;місто;Зараховано;2020;17967
1987;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17968
1987;жіноча;Харківська  ;місто;Не подолав поріг;2020;17969
1987;жіноча;Донецька  ;село;Не з’явився;2020;17970
1987;чоловіча;Одеська  ;місто;Не з’явився;2020;17971
1987;жіноча;Полтавська  ;село;Зараховано;2020;17972
1987;чоловіча;Вінницька  ;місто;Не з’явився;2020;17973
1987;чоловіча;Одеська  ;місто;Зараховано;2020;17974
1987;чоловіча;Дніпропетровська  ;місто;Не подолав поріг;2020;17975
1987;жіноча;Івано-Франківська  ;село;Не подолав поріг;2020;17976
1987;жіноча;Вінницька  ;місто;Зараховано;2020;17977
1987;жіноча;Полтавська  ;місто;Зараховано;2020;17978
1987;жіноча;Полтавська  ;місто;Зараховано;2020;17979
